content,score,label
kualitas layanan bagus,5,positif
Shopee is the best 👍👍👍,5,positif
mudah bagi pengguna,5,positif
nyari orcara house box gada di shopee yg impor dr china yah? 😞 soalny kucari cmn ad d web belanjanya org2 china huhuuu:(,3,netral
Shopee benar2 membantu,5,positif
"Selama ini, Pelayanan aplikasi ini sangat Memuskan",5,positif
good marketplace,5,positif
sangat membantu,5,positif
buat shopee sebaik nya pengiriman seperti dulu cepat.sekarang aku rasa lambat semenjak spx ambil alih pengiriman.makasih.,2,negatif
shopee bguss bnyak plihanya krenn,5,positif
sangat bagus,5,positif
apk nya bagus banget buat belanja sehari2,5,positif
pokoknya ok,5,positif
"Pihak Shopee tolong Shopee pay saya di buka jgn di bekukan, plisssss, ini saya udh tau pin nya",1,negatif
striping mio smile 2010 merah....barang..luar biasaa..muanteppp.....jossjisss...sngatt..puass...trim.s,5,positif
szngat bsik,5,positif
Lama Skalih Deme,5,positif
aplikasi yg sangat membantu dari jarak dekat dan jarak jauh,5,positif
sangat puas pake aplikasi ini barang manapun murah meriah ☺️,5,positif
"sangat membantu sekali dan saya membeli barang "" tidak ada yang mengecewakan semua sesuai dengan fotoo dan harga nya juga sangat bersahabat",5,positif
sangat rekomen buat yg pingin belanja online,5,positif
Shopee cara kerjanya bagus,5,positif
bagus mantab,5,positif
ini mah app nya uda bagus tapi iklannya itu lo ganggu banget kayak kok bisa di setiap appp lain cntoh kayak aplikasi baca online setiap mau tambahin cerita selalu muncul iklan ni app kalo iklannya aja mah ya gapapa lah tapi ini iklan langsung masuk ke app nya itu termasuk ganggu banget mohon ini promosi iklannya di kurangin atau di batasin apa,3,netral
Customer Service tidak kooperatif,1,negatif
ga bisa di download bloh,1,negatif
knp COD nya skrng GK ada?pdhl enak loh jk COD ?mohon perbaiki lgi agar Bisa COD 🙏,5,positif
"saya tidak pernah retur barang,kenapa saya tidak bisa cod,sangat kecewa",4,positif
shopee sekarang pengembalian barang di persulit. pengiriman return kadang tidak gratis. banyak penjual bintang 1 tapi tidak di banned. ternyata mereka menjual sampah. saya kecewa karna saya juga korban. kecewa. padahal gw udah gold,2,negatif
splater dibekukan udh 3 tahun sampe sekarang gak dibuka buka padahal tidak ada tanggungan sama sekali,1,negatif
sangat baguus aplksi ya,5,positif
bagus,5,positif
nice app i like it but sometimes the price its to expensive that's why i feel sometimes i don't like it but good i like it,5,positif
"gimna ya iklannya menggangu bgt jngn iklan"" lgi plis jngn ksi download sendiri",1,negatif
hati hati jebakan shopee food,2,negatif
Sangat sangat membantu,5,positif
andai di bagian review bisa bales reviewnya orang orang. mau tanya tanya jg soalnya. dan kpn sopi bisa pengiriman indopaket?,4,positif
App.nya sih 🆗️ Cuma kdng barang yg sy butuhkan KOSONG,5,positif
selalu puas belanja di shopee aplikasi pilihan saya yang terbaik,5,positif
mantap,5,positif
Belum pernah kecewa berbelanja di Shopee,5,positif
bagus,5,positif
"perihal pengambilan barang di agen atau hub Spx terdekat, minta tolong segera di update agar customer bisa jemput/pengambilan barang mandiri karena menunggu barang di kirim kerumah terlalu memakan waktu berhari-hari padahal hub atau agen nya cuma 5 menit dari rumah",2,negatif
mantap,5,positif
Yang Terbaik sangat Membantu,5,positif
sekarang shopee busuk. akun GK ada plangaran apapun di bekukan GK jlas.,2,negatif
Aplikasi makin lama makin lelet sudah untuk di gunakan,1,negatif
kurirnya lama lama pada ga ramah gara gara ongkirnya murah salahin sistem shopee nya dong jangan salahin konsumen mana ngasih barang sambil menggerutu padahal aku ga pake diskon diskonan apalagi kalo pake d semprot kayak nya aku,1,negatif
ok,5,positif
"tolong fitur metode pembayaran COD Cek dulu di perhatikan kembali,, krna tdk bisa COD cek dulu seperti kemarin""",1,negatif
tidak bisa ngirim uang pake QRIS,1,negatif
mantap👍,5,positif
"pengiriman ya cepat, barang nya bagus",5,positif
gak sesuai ekspektasi dan gak ada tanggung jawab dari pihak shopee nya,1,negatif
oke,4,positif
"heh lu ga selaku itukah? iklan lu noh di setiap aplikasi lain ada, gregetnya lagi tiap lu iklan bahkan ga mencet pun masuk di aplikasi busuk ini bikin ngebug aja heran!! klo emng dicari orang mah gosah segembar gembor itu kali iklannya kek ga laku aja",1,negatif
terpercaya,5,positif
top,5,positif
mantapp,5,positif
banyak seller nakal yang jual barang palsu,1,negatif
belanja di apk ini selalu dapat gratis ongkir. entah itu cuma 1 item atau banyak item terimakasih shopee❤️❤️,5,positif
mantap,5,positif
"bagus aplikasi shoppe nya setiap belanja pasti dapat voucher,diskon, potongan harga enak banget apalagi kalau ada barang 0 rupiah itu bener nyata",5,positif
"insya ALLAH selama belanja di Shopee selalu puas, cuma kendala terkadang di Expedisi n pengiriman yg gk menjaga amanah dari toko n org2 baik",5,positif
Aplikasi seringl Lemod 😥,5,positif
sangat bagus sekali,5,positif
terima kasih.. kalau bisa seperpat yamaha kalau kw beri tanda atau kode,5,positif
melindungi hak kedua belah pihak,5,positif
"ni Shopee lgi kenapa dah, masa setiap mau bayar error mulu, gw jadinya mondar mandir dari borobudur ke warung cok 2 kali, maksih",1,negatif
tempat belanja andalan ku bgt,5,positif
bagus menurut saya,5,positif
iklannya mengganggu🤬,1,negatif
semenjak ad shoppe gw tidk khawatir kena tipu kawan yg ad di luar kota lagi..,5,positif
iklan kek bbi kpencet sikit lgsg masuk apk as* emg ni apk kmaxx,3,netral
saya suka belanja menggunakanonline shoppe,5,positif
pengiriman di batalkan terus oleh shoope udh lebih dari 4 kali sangat kecewa,1,negatif
saya selalu puas dengan paket yang saya beli di Shopee,5,positif
thank telah membantu mengurangi stres saya dengan cek out setiap stres 😁,5,positif
keren aplikasinya,5,positif
"Sebelumnya saya juga suka belanja ,.. n setelah tau menantu saya cerita kemudahan n keuntungan belanja di Shopee ; tanggap cpt klo ada komplain Pembeli - adil, mudah n tdk ribet,.. n ongkirx juga paling ringan mk Saya pindah k Shopee. Maptep lah. Monggo coba saja !",5,positif
penjualnya ada juga yg tidak amanah kalo untuk shopi oke kalo untuk penjual saya masih ragu2,5,positif
"bagus, gratis ongkir lagi",5,positif
bertahun tahun langganan terus,5,positif
terbaik,5,positif
ini voucher gratis semua,5,positif
pesanan tidak mengecewakan,5,positif
is the best,5,positif
belanja d sopi banyak dapat koinnya makasi sopi,5,positif
"udh berkali"" coba ganti Sandi akun karna pakai hp baru, beribu ribu tutorial sy tonton gmn cara nya ubah Sandi yg lupa eh habis masukin kode yg dikirim shope terus disuru masukin veritifikasi Sandi kirain teh sandi yg baru trnyata Sandi lama situ mikir apa ngga sih? buat apa adain fitur lupa Sandi kalo akhirnya disuru verif sandi pea. gak cmn sy yg kek gini bnyk jg diluar sn yg mempersalahin hal ini mending Dr pd ngurusin diskon besar besaran urusin dlu Noh fitur lu yg gajelas. make apa ya kesel",1,negatif
mantap,5,positif
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,positif
produk berkualitas.trimakasih shopee,5,positif
mantap,5,positif
kenapa susah sekali untuk hapus barang yg ada di keranjang ya?,4,positif
aplikasinya baus,5,positif
coba dulu ya,1,negatif
"aplikasi belanja online buruk kadang orderan direktur jasa kirim tanpa alasan yang pasti, dan pengiriman barang terlalu lama bahkan melewati estimasi nya, pelayanan shoppe kurang responsif ketika minta bantuan sudah malas order barang di shoppe 👎👎👎👎",1,negatif
makasih,5,positif
keren,5,positif
bgus brang oke,5,positif
sangat membantu mencari barang yang kita butuhkan,5,positif
sangat baik,5,positif
matp,5,positif
bagus bet coy pas masih new member🤭 suka deh cuma iklan di wep wep nya kurangi.. soal nya iklanya sering kagetin😭,5,positif
Sangat membantu,5,positif
"TERTIBKAN PEDAGANG YANG MENJUAL BARANG TIDAK SESUAI DENGAN YANG DI IKLANKAN, MENIPU KONSUMEN",5,positif
"aplikasi ok, pengirimannya agak lelet. mungking armada angkutan perlu ditambah",5,positif
ok,5,positif
love,5,positif
harga-harga di shopee sangat murah Saya senang karena harganya murah,5,positif
ongkir murah penilaian adil sekali dan proses cepat trimakasih shoope,5,positif
bagus,5,positif
"kurir spx shopee sangat mengecewakan,, aplikasi penipu",1,negatif
josjis,5,positif
Suka Lama Baca Notifikasi Pada Gambar Lonceng BahKan Suka Gak Ter Baca Masa Harus Keluar Dulu Baru Bisa Haduh KaPan Stabil nya Ni Gan?,4,positif
"Membantu banget , gak perlu repot lagi ke toko buat belanja.",5,positif
👍👍👍,5,positif
bagus banget suka,5,positif
👍👍,5,positif
"aku suka sopi byk diskon, dan aku harap bisa cod ya",5,positif
pangalaman yang baik,5,positif
keren,5,positif
"Pelepasan saldo butuh berhari hari, beda sama tokped di tokped seteleh pembeli konfirmasi pesanan selesai saldo bisa langsung ditransfer ke penjual, disini butuh 4 hari setelah pembeli menyelesaikan pesanan",2,negatif
"minimal pembatalan gak 1x doang & gausa minta persetujuan penjual, kalau minta persetujuan penjual dulu ya jelas di tolak lah mereka mau jualannya laku, trus kalau di tolak penjual otomatis pembeli melakukan pembatalan/retur lewat kurir kasihan kurirnya jadi mending pembatalan bisa dilakukan secara instan, kasian yang berubah pikiran/ga sengaja checkout",1,negatif
"saya tidak diperbolehkan lagi cod ,shope bangsat emang biadap",1,negatif
saya selalu belanja di aplikasi ini. aplikasi yg sangat terpercaya,5,positif
mantaap,5,positif
barang selalu sesuai iklan,5,positif
"Mudah belanja di shopee, tapi belakangan ini pengiriman nya sering telat,lama mohon di perhatikan untuk semua toko, trimakasih",5,positif
pengiriman nya sangat lambat mending di tiktok shop lebih cepat pengiriman nya Shopee yatim haram dancok aku saranin jangan pernah pesan di Shopee ini aplikasi haram,1,negatif
baik 😊,4,positif
sngat memuaskan kan ...,5,positif
hari minggu shopee libur kah min,2,negatif
makin murah dan mudah di shopee banyak gratis ongkir dan potongan harga... puas pokonya,5,positif
"sumpah nih apk emang bagus tpii bisa ga sih kalau kita buka apk lain tuh langsung masuk ke apk shopee padahal ga ada yang buka shopee. contoh gue buka wp buat baca, belum jga scroll buat cari cerita udh masuk ke shopee dan itu berkali-kali terjadi. BENCI BANGET SUMPAH",1,negatif
Maju terus Shopee,5,positif
Aplikasi Belanja Online Terbaik Numero Uno Indonesia,5,positif
good,4,positif
saya suka sekali apk ini,5,positif
"memberi kemudahan dalam belanja,,, pelayanan bagus",5,positif
"heh bisa ngak sih iklan lo nggak muncul di wattpad, ini tiap bukak wattpad selalu di arahin ke Shopee",4,positif
sangat membantu,5,positif
"tim investigasi Janc**k, barang sudah digunakan dan pecah kog disetujui pengembalian dana? akhirnya merugikan seller. Ban9Ke!!! asuransi buat apa? centang proteksi juga percuma ga dapat cover, yg di suruh tanggung malah seller.",1,negatif
"App lelet. Tak perlu menyuruh saya untuk DM via IG atau yg lainnya, perbaiki saja sistemnya dan cara kerja customer servicenya, serta pengiriman spx yg letet seperti keong 😁🙃",5,positif
"cepat, tepat, mantab",5,positif
Suka banget sama pelayanan dari cs dan pihak Shopee kalo lagi ada masalah di Shopee mereka langsung cepet. trus belanja di Shopee dapet gratis ongkir terus,5,positif
sangat puas,5,positif
"shopee sangat membantu buat kita berbelanja yg di daerah kami tidak ada,mantap semoga kedepannya lebih baik dan maju",5,positif
"mau laporan ke shoope ke customer service terlalu lama , ga semuanya punya banyak waktu dan prosesnya lambat mohon diperbaiki... udah disuruh nunggu 1x24 jam lalu udah nunggu chat cs lagi disuruh nunggu lagi ada ada bae shoope2 .",2,negatif
TOLONG ADAIN FITUR CHAT KURIR DONG SHOP,2,negatif
"paket udah di cancel Ama tokonya,sekarang pas gue udah beli barang di toko lain malah Dateng juga paket yang di cancel itu,mana gue gak dapet kompensasi apapun lagi",1,negatif
sering banget udah nunggu lama akhirnya paket saya gak ada. ntah hilang di makan buaya pun gak jelas,1,negatif
mudah dan sangat membantu dalam berbelanja,5,positif
jelek,1,negatif
"Harga fleksibel,dan banyak gratis 🆓 ongkirnya , terima kasih 🙏 ☺️",5,positif
belanja di shopee memuaskan,5,positif
lllllllllllllllo o,5,positif
aplikasinya sangat bagus dan membantu sekali untuk belanja online,5,positif
lancar jaya,5,positif
memudahkan belanja barang yang diinginkan.,5,positif
baik,5,positif
min tolong untuk seller toko OEM China Abal Abal yg suka jualan tablet dengan harga murah tolong di perhatikan soalnya saya kadang sebagai konsumen sering di rugikan dengan seller 2 nakal yg jualan produk TPI tidak sesuai dengan deskripsi+ iklan sering ambil dari produk official seperti Samsung xiomi dll + kadang ada seller OEM China Abal 2 sering kasih nama plesetan untuk menghindari pemblokiran + ada seller OEM yg sengaja gunakan nama official meskipun produk nya OEM Abal 2cepat rusak,1,negatif
trimakasih barang sudah sy terima sesuai pesanan,5,positif
"sangat membatu, Poko nya ok lah",5,positif
"terimakasih, saya merasa sangat terbantu",5,positif
Berguna sekali untuk pilihan kebutuhan konsumsi.,5,positif
"Kenapa sih sekarang wilayah saya susah banget cod, padahal dulu aman-aman saja",1,negatif
aplikasi terbaik,5,positif
tidak ada voucher makanan,1,negatif
mantap👍👍👍👍👍,5,positif
pengiriman lemoot sampai setelah 20hr,1,negatif
"bagus pelayanannya tapi tolong di pantau penjual yang nakal,yg buat para pembeli menjadi rugi..",5,positif
gampanggggg pokokeee luvvv shopeee,5,positif
memuda hkan keperluan,5,positif
aok wh,4,positif
pengguna baru,5,positif
Memudahkan kita berbelanja barang yang disukai atau diinginkan,5,positif
lihat bintangnya aja,5,positif
untuk saat ini aman-aman aja,5,positif
ga bisa klaim koin...katanya ada aktifitas mencurigakan...padahal yo ga ngapa ngapain...ga curang juga...kl ga bisa ngapain ada koin shopee???,1,negatif
terima kasih shopee telah berkereatif membuat Aplikasi ini jadi kita tak perlu keluar rumah kalok ada Aplikasi seperti shopee 😊😊,5,positif
cepat dan tepat,5,positif
🔥🔥🔥🔥🥰🥰🥰🥰,5,positif
sangat mambantu,5,positif
"aplikasi tolol, UNTUK TERHUBUNG DENGAN LIVE AGEN AJA SUSAH BANGET. INI BENERAN ADA AGENNYA ATAU CUMA DIBALAS BOT!!!!!!!",1,negatif
Shopee sangatlah bagus pesanan cepat,5,positif
"Jangan ragu Pokoknya mantap banget lah,oke banget .pengiriman cepat barang sesuai deskripsi...trmksh shopee",5,positif
semoga makin banyak diskon ya kecantol di akun aku,5,positif
"tak kasih bintang 5 biar terlihat. saya sering belanja di apk ini, bahkan pengajuan Kredit dan bayar tidak pernah Telat bahkan sebelum tanggalnya sudah saya lunasi, sebentar lagi apk ini saya hapus.. mksh admin",5,positif
mantap pelayanan nya,5,positif
puas banget belanja dishoper,5,positif
"Awal mula data saya Kena Bi checking oleh aplikasi setan ini,,, hanya Telat 1 hari ,, setelah telat 1 hari saya lunasi semua ansuran 8 bulan kedepan nya ,,,, tapi data saya rusak oleh aplikasi setan ini ,,,, hati-hati dengan aplikasi mafia data ini,,, untuk member jgn sampai telat ansuran sehari,,,, kalau sudah terlanjur telat ansuran sehari lebih baik tidak usah dibayar percuma dibayar datamu akan hilang dan rusak di BI checking...saya berharap semoga bangkrut aplikasi ini.....",1,negatif
selalu tepat waktu,5,positif
baguuus sukaaa selalu belanja di shopee,5,positif
"saya penggunaan shopee selama lebih dari 3 tahun dan saya sekarang adalah pengguna ShopeeVIP. Saya sangat muak dengan shopee karna setiap saya membuka aplikasi lain, tiba-tiba aplikasi shopee terbuka dengan sendirinya dan hp saya kemudian ngelag. mohon kepada shopee untuk menghentikan membuka aplikasi secara otomatis, karna itu membuat saya terganggu",3,netral
maaf nih pengalamn saya selama belanja dishopee.. sulit ketika mau pergi kemana mana tiba2 paket sedang diantar.. sedangkan nomor kurier tidak ada dan juga tidak perna konfirmasi kepada pelanggan kapan akan sampai ke tujuan... jadi menurut saya kurang pas.. apa lagi kurier marah marah gak jelas dengan alasan sudah antar paket orgnya tidak ada... tolong lah di perbaiki.. lagi.. nomor kontak kurier shopee saat diantar ada di konfirmasi pengirimianbyg di tuju,5,positif
bagus...tingkat kn selalu layanan ny,5,positif
🧢🧢🧢🧢🧢🧢🧢,5,positif
iklan nya itu loh udah bener bener gila app nya bagus tapi iklan nya pas kita mau keluar kan pencet tanda (x) nah si shoppe nya itu kasih tombol x yang palsu kan kalo kita buru buru juga gak usah pake gitu kenapa di pake gitu,2,negatif
Aplikasi yg amanah,5,positif
"sejauh ini platform belanja online terbaik shopee sih, soalnya tiap co pasti gratis ongkir ga pernah ada biaya ongkir paling ada juga biaya layanan 2rb ga lebih, jadi mau co barang harga tinggi atau rendah ongkir ttep gada tapi kualitas pengiriman ekspedisi nya mantulll ga pernah salah",5,positif
iya,5,positif
bukannya gimana gimana ya tapi kadang suka motong sendiri ke apk yang uda gamau berlangganan lagi tanpa persetujuan. apk nya juga ga bisa refund lagi kalau mau di batalin buat langganan berikutnya jadi ribet,3,netral
